Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
182	Spectrogram 1	1	804.055869524	804.055869524	8530.657	8530.657	8531.250	8531.250	-82.73	0.0000	0.000	8531.250	804.0533	FI				
183	Spectrogram 1	1	804.359522219	804.359522219	22778.670	22778.670	22781.250	22781.250	-89.28	0.0000	0.000	22781.250	804.3573	FF				
184	Spectrogram 1	1	816.850966843	817.192107524	8349.154	20963.636	17250.000	15562.500	-84.62	0.3411	12614.482	17250.000	816.9600		SA	A	0	SB
185	Spectrogram 1	1	816.869710836	816.869710836	8893.664	8893.664	8906.250	8906.250	-71.68	0.0000	0.000	8906.250	816.8693	FI				
186	Spectrogram 1	1	817.180861128	817.180861128	20328.375	20328.375	20343.750	20343.750	-95.88	0.0000	0.000	20343.750	817.1787	FF				
187	Spectrogram 1	1	830.953987135	831.385098985	7260.134	24684.455	10125.000	16781.250	-82.84	0.4311	17424.321	10125.000	831.0507		SA	A	0	SB
188	Spectrogram 1	1	830.972731129	830.972731129	7804.644	7804.644	7781.250	7781.250	-77.87	0.0000	0.000	7781.250	830.9707	FI				
189	Spectrogram 1	1	831.370103790	831.370103790	23595.435	23595.435	23625.000	23625.000	-84.22	0.0000	0.000	23625.000	831.3707	FF				
190	Spectrogram 1	1	832.374781840	832.727168917	7804.644	24775.207	18093.750	17625.000	-82.82	0.3524	16970.563	18093.750	832.5280		SA	A	0	SB
191	Spectrogram 1	1	832.389777035	832.389777035	8258.402	8258.402	8250.000	8250.000	-74.31	0.0000	0.000	8250.000	832.3893	FI				
192	Spectrogram 1	1	832.723420119	832.723420119	24049.193	24049.193	24093.750	24093.750	-88.12	0.0000	0.000	24093.750	832.7253	FF				
193	Spectrogram 1	1	835.318737582	835.674873458	8167.651	26045.730	15750.000	15468.750	-84.80	0.3561	17878.079	15750.000	835.4080		SA	A	0	SB
194	Spectrogram 1	1	835.337481576	835.337481576	8439.906	8439.906	8437.500	8437.500	-78.91	0.0000	0.000	8437.500	835.3387	FI				
195	Spectrogram 1	1	835.667375861	835.667375861	25228.965	25228.965	25218.750	25218.750	-91.42	0.0000	0.000	25218.750	835.6693	FF				
196	Spectrogram 1	1	837.112690661	837.487570530	7441.637	21689.650	11156.250	12281.250	-84.52	0.3749	14248.013	11156.250	837.2427		SA	A	0	SB
197	Spectrogram 1	1	837.138932252	837.138932252	8076.899	8076.899	8062.500	8062.500	-84.73	0.0000	0.000	8062.500	837.1413	FI				
198	Spectrogram 1	1	837.472575336	837.472575336	21054.388	21054.388	21093.750	21093.750	-94.12	0.0000	0.000	21093.750	837.4720	FF				
199	Spectrogram 1	1	849.156003679	849.470902769	7623.140	23686.187	18000.000	14625.000	-87.62	0.3149	16063.046	18000.000	849.2533		SA	A	0	SB
200	Spectrogram 1	1	849.170998873	849.170998873	8349.154	8349.154	8343.750	8343.750	-78.01	0.0000	0.000	8343.750	849.1733	FI				
201	Spectrogram 1	1	849.463405172	849.463405172	23323.180	23323.180	23343.750	23343.750	-82.74	0.0000	0.000	23343.750	849.4613	FF				
202	Spectrogram 1	1	850.599291176	850.992915039	6171.114	22960.173	8437.500	10500.000	-86.09	0.3936	16789.059	8437.500	850.6560		SA	A	0	SB
203	Spectrogram 1	1	850.610537572	850.610537572	6806.375	6806.375	6843.750	6843.750	-82.68	0.0000	0.000	6843.750	850.6080	FI				
204	Spectrogram 1	1	850.966673448	850.966673448	22597.166	22597.166	22593.750	22593.750	-81.67	0.0000	0.000	22593.750	850.9653	FF				
205	Spectrogram 1	1	864.062073555	864.459446217	6987.879	21508.146	10500.000	13312.500	-85.45	0.3974	14520.268	10500.000	864.1333		SA	A	0	SB
206	Spectrogram 1	1	864.088315146	864.088315146	7895.396	7895.396	7875.000	7875.000	-77.88	0.0000	0.000	7875.000	864.0907	FI				
207	Spectrogram 1	1	864.440702223	864.440702223	20782.133	20782.133	20812.500	20812.500	-82.76	0.0000	0.000	20812.500	864.4427	FF				
208	Spectrogram 1	1	866.278405887	866.638290562	10164.187	24593.703	17718.750	17812.500	-85.52	0.3599	14429.516	17718.750	866.3520		SA	A	0	SB
209	Spectrogram 1	1	866.289652283	866.289652283	10980.952	10980.952	10968.750	10968.750	-77.27	0.0000	0.000	10968.750	866.2880	FI				
210	Spectrogram 1	1	866.619546568	866.619546568	24049.193	24049.193	24093.750	24093.750	-99.97	0.0000	0.000	24093.750	866.6187	FF				
211	Spectrogram 1	1	878.107635744	878.568737984	7986.147	24865.958	16500.000	16031.250	-84.64	0.4611	16879.811	16500.000	878.2613		SA	A	0	SB
212	Spectrogram 1	1	878.126379738	878.126379738	8167.651	8167.651	8156.250	8156.250	-80.63	0.0000	0.000	8156.250	878.1280	FI				
213	Spectrogram 1	1	878.561240386	878.561240386	24321.448	24321.448	24281.250	24281.250	-96.62	0.0000	0.000	24281.250	878.5600	FF				
214	Spectrogram 1	1	888.651470344	888.902639857	7804.644	22234.160	19500.000	17062.500	-84.61	0.2512	14429.516	19500.000	888.8320		SA	A	0	SB
215	Spectrogram 1	1	888.658967942	888.658967942	8621.409	8621.409	8625.000	8625.000	-80.38	0.0000	0.000	8625.000	888.6613	FI				
216	Spectrogram 1	1	888.895142260	888.895142260	21780.401	21780.401	21750.000	21750.000	-91.38	0.0000	0.000	21750.000	888.8960	FF				
217	Spectrogram 1	1	889.868551119	890.157208619	7713.892	21780.401	17812.500	17250.000	-80.54	0.2887	14066.509	17812.500	890.0053		SA	A	0	SB
218	Spectrogram 1	1	889.883546314	889.883546314	8439.906	8439.906	8437.500	8437.500	-69.50	0.0000	0.000	8437.500	889.8827	FI				
219	Spectrogram 1	1	890.142213424	890.142213424	21145.140	21145.140	21187.500	21187.500	-104.49	0.0000	0.000	21187.500	890.1440	FF				
220	Spectrogram 1	1	903.538796227	903.827453727	6534.120	23595.435	18937.500	19312.500	-78.90	0.2887	17061.314	18937.500	903.6480		SA	A	0	SB
221	Spectrogram 1	1	903.550042624	903.550042624	8258.402	8258.402	8250.000	8250.000	-78.29	0.0000	0.000	8250.000	903.5520	FI				
222	Spectrogram 1	1	903.816207331	903.816207331	23141.676	23141.676	23156.250	23156.250	-95.07	0.0000	0.000	23156.250	903.8187	FF				
223	Spectrogram 1	1	905.077830995	905.381483689	8712.161	24865.958	17437.500	18375.000	-78.04	0.3037	16153.798	17437.500	905.1520		SA	A	0	SB
224	Spectrogram 1	1	905.089077391	905.089077391	9256.671	9256.671	9281.250	9281.250	-70.31	0.0000	0.000	9281.250	905.0880	FI				
225	Spectrogram 1	1	905.373986092	905.373986092	24230.697	24230.697	24187.500	24187.500	-92.70	0.0000	0.000	24187.500	905.3760	FF				
226	Spectrogram 1	1	905.801349143	906.093755441	8167.651	23504.683	18937.500	18281.250	-80.42	0.2924	15337.033	18937.500	905.9413		SA	A	0	SB
227	Spectrogram 1	1	905.808846740	905.808846740	8984.416	8984.416	9000.000	9000.000	-84.08	0.0000	0.000	9000.000	905.8080	FI				
228	Spectrogram 1	1	906.082509045	906.082509045	22869.421	22869.421	22875.000	22875.000	-99.89	0.0000	0.000	22875.000	906.0800	FF				
229	Spectrogram 1	1	906.532769265	906.855165953	6897.127	21961.905	19500.000	19125.000	-77.03	0.3224	15064.778	19500.000	906.7787		SA	A	0	SB
230	Spectrogram 1	1	906.555262057	906.555262057	7260.134	7260.134	7218.750	7218.750	-86.70	0.0000	0.000	7218.750	906.5547	FI				
231	Spectrogram 1	1	906.847668355	906.847668355	20963.636	20963.636	21000.000	21000.000	-82.61	0.0000	0.000	21000.000	906.8480	FF				
232	Spectrogram 1	1	924.510695363	924.945556011	7804.644	20237.623	10500.000	14531.250	-80.13	0.4349	12432.979	10500.000	924.6133		SA	A	0	SB
233	Spectrogram 1	1	924.533188155	924.533188155	8349.154	8349.154	8343.750	8343.750	-96.70	0.0000	0.000	8343.750	924.5333	FI				
234	Spectrogram 1	1	924.934309615	924.934309615	19965.368	19965.368	19968.750	19968.750	-80.05	0.0000	0.000	19968.750	924.9333	FF				
235	Spectrogram 1	1	936.850985876	937.248358537	6806.375	26045.730	18468.750	18000.000	-82.10	0.3974	19239.355	18468.750	937.0613		SA	A	0	SB
236	Spectrogram 1	1	936.858483473	936.858483473	7532.389	7532.389	7500.000	7500.000	-73.05	0.0000	0.000	7500.000	936.8587	FI				
237	Spectrogram 1	1	937.240860940	937.240860940	25410.468	25410.468	25406.250	25406.250	-100.31	0.0000	0.000	25406.250	937.2427	FF				
238	Spectrogram 1	1	938.185519892	938.631626937	7350.885	28859.032	10687.500	13406.250	-86.03	0.4461	21508.146	10687.500	938.3253		SA	A	0	SB
239	Spectrogram 1	1	938.200515087	938.200515087	7986.147	7986.147	7968.750	7968.750	-85.38	0.0000	0.000	7968.750	938.2027	FI				
240	Spectrogram 1	1	938.620380541	938.620380541	27951.515	27951.515	27937.500	27937.500	-95.80	0.0000	0.000	27937.500	938.6187	FF				
241	Spectrogram 1	1	950.054702251	950.508306893	7532.389	25047.462	10500.000	15281.250	-84.52	0.4536	17515.073	10500.000	950.1387		SA	A	0	SB
242	Spectrogram 1	1	950.073446245	950.073446245	7895.396	7895.396	7875.000	7875.000	-72.71	0.0000	0.000	7875.000	950.0747	FI				
243	Spectrogram 1	1	950.497060497	950.497060497	24502.952	24502.952	24468.750	24468.750	-83.55	0.0000	0.000	24468.750	950.4960	FF				
244	Spectrogram 1	1	956.474153587	956.804047872	6352.617	20963.636	18843.750	14718.750	-84.75	0.3299	14611.019	18843.750	956.6667		SA	A	0	SB
245	Spectrogram 1	1	956.492897580	956.492897580	7078.630	7078.630	7125.000	7125.000	-86.82	0.0000	0.000	7125.000	956.4907	FI				
246	Spectrogram 1	1	956.792801476	956.792801476	20600.630	20600.630	20625.000	20625.000	-74.08	0.0000	0.000	20625.000	956.7947	FF				
247	Spectrogram 1	1	961.563655810	961.923540484	7441.637	24775.207	18656.250	16031.250	-82.06	0.3599	17333.569	18656.250	961.7173		SA	A	0	SB
248	Spectrogram 1	1	961.589897401	961.589897401	7986.147	7986.147	7968.750	7968.750	-72.57	0.0000	0.000	7968.750	961.5893	FI				
249	Spectrogram 1	1	961.908545290	961.908545290	24139.945	24139.945	24093.750	24093.750	-85.84	0.0000	0.000	24093.750	961.9093	FF				
250	Spectrogram 1	1	965.067858880	965.540207516	7532.389	23141.676	19218.750	18000.000	-78.20	0.4723	15609.288	19218.750	965.3600		SA	A	0	SB
251	Spectrogram 1	1	965.090351672	965.090351672	8167.651	8167.651	8156.250	8156.250	-68.67	0.0000	0.000	8156.250	965.0880	FI				
252	Spectrogram 1	1	965.525212321	965.525212321	22778.670	22778.670	22781.250	22781.250	-84.84	0.0000	0.000	22781.250	965.5253	FF				
253	Spectrogram 1	1	967.956865554	968.432962988	7260.134	23141.676	15187.500	15562.500	-82.58	0.4761	15881.543	15187.500	968.1333		SA	A	0	SB
254	Spectrogram 1	1	967.979358347	967.979358347	7895.396	7895.396	7875.000	7875.000	-87.96	0.0000	0.000	7875.000	967.9787	FI				
255	Spectrogram 1	1	968.421716592	968.421716592	22234.160	22234.160	22218.750	22218.750	-81.04	0.0000	0.000	22218.750	968.4213	FF				
256	Spectrogram 1	1	973.746901154	974.178013004	7350.885	24865.958	9187.500	13687.500	-84.19	0.4311	17515.073	9187.500	973.8400		SA	A	0	SB
257	Spectrogram 1	1	973.769393946	973.769393946	7623.140	7623.140	7593.750	7593.750	-69.11	0.0000	0.000	7593.750	973.7707	FI				
258	Spectrogram 1	1	974.166766608	974.166766608	24049.193	24049.193	24093.750	24093.750	-93.47	0.0000	0.000	24093.750	974.1653	FF				
259	Spectrogram 1	1	978.246180737	978.613563009	6897.127	25954.978	17625.000	15093.750	-86.42	0.3674	19057.851	17625.000	978.3840		SA	A	0	SB
260	Spectrogram 1	1	978.268673529	978.268673529	7350.885	7350.885	7312.500	7312.500	-94.00	0.0000	0.000	7312.500	978.2667	FI				
261	Spectrogram 1	1	978.602316613	978.602316613	25591.972	25591.972	25593.750	25593.750	-82.90	0.0000	0.000	25593.750	978.6027	FF				
262	Spectrogram 1	1	980.617006120	980.883170827	7623.140	21871.153	14812.500	15187.500	-79.75	0.2662	14248.013	14812.500	980.6987		SA	A	0	SB
263	Spectrogram 1	1	980.632001314	980.632001314	8167.651	8167.651	8156.250	8156.250	-72.73	0.0000	0.000	8156.250	980.6347	FI				
264	Spectrogram 1	1	980.871924431	980.871924431	21508.146	21508.146	21468.750	21468.750	-87.04	0.0000	0.000	21468.750	980.8693	FF				
265	Spectrogram 1	1	981.899095273	982.266477545	7441.637	24321.448	16687.500	14437.500	-85.64	0.3674	16879.811	16687.500	982.0160		SA	A	0	SB
266	Spectrogram 1	1	981.929085662	981.929085662	7895.396	7895.396	7875.000	7875.000	-84.45	0.0000	0.000	7875.000	981.9307	FI				
267	Spectrogram 1	1	982.255231149	982.255231149	23776.938	23776.938	23812.500	23812.500	-84.59	0.0000	0.000	23812.500	982.2560	FF				
268	Spectrogram 1	1	984.462388190	984.766040884	8167.651	21417.395	10781.250	13875.000	-84.98	0.3037	13249.744	10781.250	984.5067		SA	A	0	SB
269	Spectrogram 1	1	984.488629780	984.488629780	8893.664	8893.664	8906.250	8906.250	-72.74	0.0000	0.000	8906.250	984.4907	FI				
270	Spectrogram 1	1	984.747296890	984.747296890	20872.885	20872.885	20906.250	20906.250	-79.34	0.0000	0.000	20906.250	984.7467	FF				
271	Spectrogram 1	1	990.010031394	990.414901652	7986.147	26771.743	19218.750	16218.750	-82.99	0.4049	18785.596	19218.750	990.1867		SA	A	0	SB
272	Spectrogram 1	1	990.043770582	990.043770582	8258.402	8258.402	8250.000	8250.000	-79.96	0.0000	0.000	8250.000	990.0427	FI				
273	Spectrogram 1	1	990.407404055	990.407404055	26590.240	26590.240	26625.000	26625.000	-85.32	0.0000	0.000	26625.000	990.4053	FF				
274	Spectrogram 1	1	990.654824769	990.920989476	11525.462	26680.992	19687.500	16500.000	-84.09	0.2662	15155.529	19687.500	990.8267		SA	A	0	SB
275	Spectrogram 1	1	990.688563957	990.688563957	11888.469	11888.469	11906.250	11906.250	-75.79	0.0000	0.000	11906.250	990.6880	FI				
276	Spectrogram 1	1	990.909743080	990.909743080	25773.475	25773.475	25781.250	25781.250	-87.89	0.0000	0.000	25781.250	990.9120	FF				
277	Spectrogram 1	1	1002.821801601	1003.204179067	6624.872	23141.676	19125.000	14250.000	-85.96	0.3824	16516.804	19125.000	1003.0827		SA	A	0	SB
278	Spectrogram 1	1	1002.848043191	1002.848043191	7260.134	7260.134	7218.750	7218.750	-89.53	0.0000	0.000	7218.750	1002.8480	FI				
279	Spectrogram 1	1	1003.192932671	1003.192932671	22960.173	22960.173	22968.750	22968.750	-89.35	0.0000	0.000	22968.750	1003.1947	FF				
280	Spectrogram 1	1	1003.571561339	1003.935194813	6987.879	25047.462	10687.500	13125.000	-86.34	0.3636	18059.583	10687.500	1003.6373		SA	A	0	SB
281	Spectrogram 1	1	1003.590305333	1003.590305333	7350.885	7350.885	7312.500	7312.500	-78.10	0.0000	0.000	7312.500	1003.5893	FI				
282	Spectrogram 1	1	1003.923948417	1003.923948417	24502.952	24502.952	24468.750	24468.750	-101.11	0.0000	0.000	24468.750	1003.9253	FF				
283	Spectrogram 1	1	1005.138515392	1005.505897664	7895.396	25410.468	12093.750	14625.000	-83.06	0.3674	17515.073	12093.750	1005.2053		SA	A	0	SB
284	Spectrogram 1	1	1005.153510587	1005.153510587	8349.154	8349.154	8343.750	8343.750	-93.52	0.0000	0.000	8343.750	1005.1520	FI				
285	Spectrogram 1	1	1005.498400067	1005.498400067	24593.703	24593.703	24562.500	24562.500	-81.89	0.0000	0.000	24562.500	1005.4987	FF				
286	Spectrogram 1	1	1021.102981499	1021.406634193	8258.402	21054.388	20156.250	17437.500	-82.38	0.3037	12795.986	20156.250	1021.3333		SA	A	0	SB
287	Spectrogram 1	1	1021.129223090	1021.129223090	8893.664	8893.664	8906.250	8906.250	-73.25	0.0000	0.000	8906.250	1021.1307	FI				
288	Spectrogram 1	1	1021.399136596	1021.399136596	20509.878	20509.878	20531.250	20531.250	-74.65	0.0000	0.000	20531.250	1021.3973	FF				
289	Spectrogram 1	1	1023.702887979	1024.122753433	7350.885	25047.462	16218.750	15093.750	-84.44	0.4199	17696.576	16218.750	1023.8560		SA	A	0	SB
290	Spectrogram 1	1	1023.717883174	1023.717883174	8621.409	8621.409	8625.000	8625.000	-93.91	0.0000	0.000	8625.000	1023.7173	FI				
291	Spectrogram 1	1	1024.119004634	1024.119004634	23867.690	23867.690	23906.250	23906.250	-109.32	0.0000	0.000	23906.250	1024.1173	FF				
292	Spectrogram 1	1	1026.998830534	1027.313729624	7804.644	24684.455	17156.250	17062.500	-79.82	0.3149	16879.811	17156.250	1027.1093		SA	A	0	SB
293	Spectrogram 1	1	1027.017574527	1027.017574527	8439.906	8439.906	8437.500	8437.500	-84.58	0.0000	0.000	8437.500	1027.0187	FI				
294	Spectrogram 1	1	1027.313729624	1027.313729624	23413.931	23413.931	23437.500	23437.500	-87.89	0.0000	0.000	23437.500	1027.3120	FF				
295	Spectrogram 1	1	1027.531159948	1027.876049428	6443.369	14248.013	9468.750	9375.000	-83.09	0.3449	7804.644	9468.750	1027.7333		SA	A	0	SB
296	Spectrogram 1	1	1027.538657546	1027.538657546	6987.879	6987.879	7031.250	7031.250	-80.29	0.0000	0.000	7031.250	1027.5360	FI				
297	Spectrogram 1	1	1027.864803032	1027.864803032	13794.254	13794.254	13781.250	13781.250	-85.11	0.0000	0.000	13781.250	1027.8667	FF				
298	Spectrogram 1	1	1028.880727478	1029.274351341	7623.140	24956.710	9187.500	14437.500	-83.73	0.3936	17333.569	9187.500	1028.9440		SA	A	0	SB
299	Spectrogram 1	1	1028.906969069	1028.906969069	7804.644	7804.644	7781.250	7781.250	-79.02	0.0000	0.000	7781.250	1028.9067	FI				
300	Spectrogram 1	1	1029.266853743	1029.266853743	24412.200	24412.200	24375.000	24375.000	-93.47	0.0000	0.000	24375.000	1029.2693	FF				
301	Spectrogram 1	1	1037.076579097	1037.376482992	7986.147	26590.240	18000.000	16875.000	-83.23	0.2999	18604.093	18000.000	1037.1893		SA	A	0	SB
302	Spectrogram 1	1	1037.095323090	1037.095323090	8621.409	8621.409	8625.000	8625.000	-81.64	0.0000	0.000	8625.000	1037.0933	FI				
303	Spectrogram 1	1	1037.365236596	1037.365236596	25228.965	25228.965	25218.750	25218.750	-88.31	0.0000	0.000	25218.750	1037.3653	FF				
304	Spectrogram 1	1	1037.860078024	1038.122493932	7986.147	23776.938	20156.250	18562.500	-81.70	0.2624	15790.791	20156.250	1038.0533		SA	A	0	SB
305	Spectrogram 1	1	1037.878822017	1037.878822017	8530.657	8530.657	8531.250	8531.250	-78.43	0.0000	0.000	8531.250	1037.8773	FI				
306	Spectrogram 1	1	1038.118745133	1038.118745133	23141.676	23141.676	23156.250	23156.250	-88.03	0.0000	0.000	23156.250	1038.1173	FF				
307	Spectrogram 1	1	1039.435759190	1039.664435910	8258.402	24593.703	19875.000	15656.250	-85.84	0.2287	16335.301	19875.000	1039.6053		SA	A	0	SB
308	Spectrogram 1	1	1039.450754385	1039.450754385	8802.912	8802.912	8812.500	8812.500	-83.84	0.0000	0.000	8812.500	1039.4507	FI				
309	Spectrogram 1	1	1039.653189514	1039.653189514	23958.442	23958.442	24000.000	24000.000	-91.79	0.0000	0.000	24000.000	1039.6533	FF				
310	Spectrogram 1	1	1045.514905950	1045.867293027	8802.912	23958.442	18937.500	17625.000	-83.85	0.3524	15155.529	18937.500	1045.6853		SA	A	0	SB
311	Spectrogram 1	1	1045.537398742	1045.537398742	9256.671	9256.671	9281.250	9281.250	-81.09	0.0000	0.000	9281.250	1045.5360	FI				
312	Spectrogram 1	1	1045.848549033	1045.848549033	23323.180	23323.180	23343.750	23343.750	-83.27	0.0000	0.000	23343.750	1045.8507	FF				
313	Spectrogram 1	1	1047.210996852	1047.638359903	7441.637	21417.395	16593.750	15093.750	-82.62	0.4274	13975.758	16593.750	1047.3760		SA	A	0	SB
314	Spectrogram 1	1	1047.229740845	1047.229740845	7350.885	7350.885	7312.500	7312.500	-91.46	0.0000	0.000	7312.500	1047.2320	FI				
315	Spectrogram 1	1	1047.619615909	1047.619615909	20782.133	20782.133	20812.500	20812.500	-84.88	0.0000	0.000	20812.500	1047.6213	FF				
316	Spectrogram 1	1	1060.602590374	1061.003711835	7895.396	21235.891	17718.750	17531.250	-83.34	0.4011	13340.496	17718.750	1060.7413		SA	A	0	SB
317	Spectrogram 1	1	1060.613836770	1060.613836770	8258.402	8258.402	8250.000	8250.000	-84.38	0.0000	0.000	8250.000	1060.6133	FI				
318	Spectrogram 1	1	1060.992465438	1060.992465438	20600.630	20600.630	20625.000	20625.000	-86.20	0.0000	0.000	20625.000	1060.9920	FF				
319	Spectrogram 1	1	1063.709863478	1064.140975328	6897.127	25138.213	16218.750	15187.500	-82.59	0.4311	18241.086	16218.750	1063.8507		SA	A	0	SB
320	Spectrogram 1	1	1063.717361076	1063.717361076	7441.637	7441.637	7406.250	7406.250	-75.14	0.0000	0.000	7406.250	1063.7173	FI				
321	Spectrogram 1	1	1064.133477731	1064.133477731	24684.455	24684.455	24656.250	24656.250	-89.53	0.0000	0.000	24656.250	1064.1333	FF				
322	Spectrogram 1	1	1091.609329076	1091.931725764	8258.402	21689.650	10781.250	15000.000	-79.89	0.3224	13431.248	10781.250	1091.6587		SA	A	0	SB
323	Spectrogram 1	1	1091.616826673	1091.616826673	8802.912	8802.912	8812.500	8812.500	-80.15	0.0000	0.000	8812.500	1091.6160	FI				
324	Spectrogram 1	1	1091.916730569	1091.916730569	21235.891	21235.891	21281.250	21281.250	-82.47	0.0000	0.000	21281.250	1091.9147	FF				
325	Spectrogram 1	1	1092.400325600	1092.640248717	7713.892	24049.193	12468.750	16031.250	-83.11	0.2399	16335.301	12468.750	1092.4480		SA	A	0	SB
326	Spectrogram 1	1	1092.415320795	1092.415320795	8258.402	8258.402	8250.000	8250.000	-90.41	0.0000	0.000	8250.000	1092.4160	FI				
327	Spectrogram 1	1	1092.632751119	1092.632751119	22778.670	22778.670	22781.250	22781.250	-90.08	0.0000	0.000	22781.250	1092.6347	FF				
328	Spectrogram 1	1	1096.874571177	1097.275692637	7260.134	23050.925	13406.250	13781.250	-84.31	0.4011	15790.791	13406.250	1096.9547		SA	A	0	SB
329	Spectrogram 1	1	1096.874571177	1096.874571177	7804.644	7804.644	7781.250	7781.250	-97.22	0.0000	0.000	7781.250	1096.8747	FI				
330	Spectrogram 1	1	1097.256948644	1097.256948644	22687.918	22687.918	22687.500	22687.500	-102.23	0.0000	0.000	22687.500	1097.2587	FF				
331	Spectrogram 1	1	1116.603552323	1116.929697809	7623.140	20600.630	10125.000	15187.500	-79.05	0.3261	12977.489	10125.000	1116.6613		SA	A	0	SB
332	Spectrogram 1	1	1116.622296316	1116.622296316	8076.899	8076.899	8062.500	8062.500	-108.50	0.0000	0.000	8062.500	1116.6240	FI				
333	Spectrogram 1	1	1116.918451413	1116.918451413	20419.126	20419.126	20437.500	20437.500	-74.99	0.0000	0.000	20437.500	1116.9173	FF				
334	Spectrogram 1	1	1117.372056055	1117.668211152	7078.630	20963.636	16406.250	16125.000	-82.42	0.2962	13885.006	16406.250	1117.4720		SA	A	0	SB
335	Spectrogram 1	1	1117.387051250	1117.387051250	7804.644	7804.644	7781.250	7781.250	-91.34	0.0000	0.000	7781.250	1117.3867	FI				
336	Spectrogram 1	1	1117.656964756	1117.656964756	20600.630	20600.630	20625.000	20625.000	-81.79	0.0000	0.000	20625.000	1117.6587	FF				
337	Spectrogram 1	1	1117.964366249	1118.170550177	8349.154	20782.133	10593.750	13031.250	-79.72	0.2062	12432.979	10593.750	1118.0160		SA	A	0	SB
338	Spectrogram 1	1	1117.990607840	1117.990607840	8893.664	8893.664	8906.250	8906.250	-84.27	0.0000	0.000	8906.250	1117.9893	FI				
339	Spectrogram 1	1	1118.159303781	1118.159303781	20509.878	20509.878	20531.250	20531.250	-76.97	0.0000	0.000	20531.250	1118.1600	FF				
340	Spectrogram 1	1	1119.047769071	1119.340175369	7260.134	21145.140	18000.000	17437.500	-77.27	0.2924	13885.006	18000.000	1119.1787		SA	A	0	SB
341	Spectrogram 1	1	1119.066513065	1119.066513065	7713.892	7713.892	7687.500	7687.500	-82.73	0.0000	0.000	7687.500	1119.0667	FI				
342	Spectrogram 1	1	1119.328928973	1119.328928973	20872.885	20872.885	20906.250	20906.250	-74.51	0.0000	0.000	20906.250	1119.3280	FF				
343	Spectrogram 1	1	1123.118395837	1123.343323758	10254.939	24321.448	18750.000	17718.750	-83.75	0.2249	14066.509	18750.000	1123.2373		SA	A	0	SB
344	Spectrogram 1	1	1123.137139830	1123.137139830	10980.952	10980.952	10968.750	10968.750	-89.54	0.0000	0.000	10968.750	1123.1360	FI				
345	Spectrogram 1	1	1123.328328564	1123.328328564	23776.938	23776.938	23812.500	23812.500	-77.77	0.0000	0.000	23812.500	1123.3280	FF				
346	Spectrogram 1	1	1136.686177415	1137.121038063	7804.644	21598.898	14906.250	14531.250	-86.52	0.4349	13794.254	14906.250	1136.8533		SA	A	0	SB
347	Spectrogram 1	1	1136.716167804	1136.716167804	7895.396	7895.396	7875.000	7875.000	-74.78	0.0000	0.000	7875.000	1136.7147	FI				
348	Spectrogram 1	1	1137.117289265	1137.117289265	21326.643	21326.643	21281.250	21281.250	-76.54	0.0000	0.000	21281.250	1137.1147	FF				
349	Spectrogram 1	1	1140.496945873	1140.838086554	7441.637	23958.442	19687.500	16218.750	-82.96	0.3411	16516.804	19687.500	1140.7627		SA	A	0	SB
350	Spectrogram 1	1	1140.511941068	1140.511941068	7986.147	7986.147	7968.750	7968.750	-80.66	0.0000	0.000	7968.750	1140.5120	FI				
351	Spectrogram 1	1	1140.826840158	1140.826840158	23595.435	23595.435	23625.000	23625.000	-77.31	0.0000	0.000	23625.000	1140.8267	FF				
352	Spectrogram 1	1	1141.261700806	1141.625334280	6806.375	25501.220	14718.750	13593.750	-81.58	0.3636	18694.845	14718.750	1141.3867		SA	A	0	SB
353	Spectrogram 1	1	1141.291691196	1141.291691196	6987.879	6987.879	7031.250	7031.250	-74.19	0.0000	0.000	7031.250	1141.2907	FI				
354	Spectrogram 1	1	1141.614087883	1141.614087883	24865.958	24865.958	24843.750	24843.750	-84.41	0.0000	0.000	24843.750	1141.6160	FF				
355	Spectrogram 1	1	1163.774692826	1164.277031851	6897.127	23141.676	14812.500	14156.250	-83.94	0.5023	16244.549	14812.500	1163.9573		SA	A	0	SB
356	Spectrogram 1	1	1163.800934417	1163.800934417	7350.885	7350.885	7312.500	7312.500	-79.74	0.0000	0.000	7312.500	1163.8027	FI				
357	Spectrogram 1	1	1164.267659854	1164.267659854	22778.670	22778.670	22781.250	22781.250	-84.13	0.0000	0.000	22781.250	1164.2667	FF				
358	Spectrogram 1	1	1181.101565692	1181.491440756	6443.369	24321.448	10593.750	14531.250	-82.02	0.3899	17878.079	10593.750	1181.1893		SA	A	0	SB
359	Spectrogram 1	1	1181.112812088	1181.112812088	6897.127	6897.127	6937.500	6937.500	-74.22	0.0000	0.000	6937.500	1181.1147	FI				
360	Spectrogram 1	1	1181.476445561	1181.476445561	23686.187	23686.187	23718.750	23718.750	-82.31	0.0000	0.000	23718.750	1181.4773	FF				
361	Spectrogram 1	1	1182.469877215	1182.796022701	8349.154	25954.978	19687.500	18000.000	-82.25	0.3261	17605.824	19687.500	1182.6240		SA	A	0	SB
