Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
182	Spectrogram 1	1	307.827189986	307.827189986	11685.131	11685.131	11718.750	11718.750	-76.21	0.0000	0.000	11718.750	307.8293	FI				
183	Spectrogram 1	1	308.201125590	308.201125590	19311.953	19311.953	19312.500	19312.500	-83.48	0.0000	0.000	19312.500	308.2027	FF				
184	Spectrogram 1	1	308.303428727	308.677364332	10985.423	18472.303	15937.500	15750.000	-81.31	0.3739	7486.880	15937.500	308.4800		SA	A	0	SB
185	Spectrogram 1	1	308.314011811	308.314011811	11405.248	11405.248	11437.500	11437.500	-76.92	0.0000	0.000	11437.500	308.3147	FI				
186	Spectrogram 1	1	308.668545096	308.668545096	17982.507	17982.507	18000.000	18000.000	-78.87	0.0000	0.000	18000.000	308.6667	FF				
187	Spectrogram 1	1	308.666781249	309.123617671	6717.201	22810.496	18281.250	16875.000	-81.42	0.4568	16093.295	18281.250	308.9120		SA	A	0	SB
188	Spectrogram 1	1	308.686183568	308.686183568	7276.968	7276.968	7312.500	7312.500	-80.40	0.0000	0.000	7312.500	308.6880	FI				
189	Spectrogram 1	1	309.118326129	309.118326129	22600.583	22600.583	22593.750	22593.750	-85.13	0.0000	0.000	22593.750	309.1200	FF				
190	Spectrogram 1	1	309.194873343	309.399479617	6437.318	20571.429	8625.000	13125.000	-80.35	0.2046	14134.111	8625.000	309.2320		SA	A	0	SB
191	Spectrogram 1	1	309.203692579	309.203692579	6787.172	6787.172	6750.000	6750.000	-73.36	0.0000	0.000	6750.000	309.2053	FI				
192	Spectrogram 1	1	309.387132686	309.387132686	20151.603	20151.603	20156.250	20156.250	-78.35	0.0000	0.000	20156.250	309.3867	FF				
193	Spectrogram 1	1	309.602322044	309.865135275	9166.181	17912.536	13968.750	12187.500	-76.06	0.2628	8746.355	13968.750	309.7440		SA	A	0	SB
194	Spectrogram 1	1	309.609377432	309.609377432	9306.122	9306.122	9281.250	9281.250	-76.52	0.0000	0.000	9281.250	309.6107	FI				
195	Spectrogram 1	1	309.854552192	309.854552192	17492.711	17492.711	17531.250	17531.250	-69.60	0.0000	0.000	17531.250	309.8560	FF				
196	Spectrogram 1	1	311.604464840	311.828473433	8116.618	16793.003	11437.500	12187.500	-79.70	0.2240	8676.385	11437.500	311.6960		SA	A	0	SB
197	Spectrogram 1	1	311.615047923	311.615047923	8396.501	8396.501	8437.500	8437.500	-77.49	0.0000	0.000	8437.500	311.6160	FI				
198	Spectrogram 1	1	311.821418045	311.821418045	16373.178	16373.178	16406.250	16406.250	-81.76	0.0000	0.000	16406.250	311.8240	FF				
199	Spectrogram 1	1	312.203711659	312.492982599	8326.531	17422.741	12000.000	12562.500	-82.42	0.2893	9096.210	12000.000	312.3360		SA	A	0	SB
200	Spectrogram 1	1	312.214294742	312.214294742	8746.356	8746.356	8718.750	8718.750	-79.00	0.0000	0.000	8718.750	312.2133	FI				
201	Spectrogram 1	1	312.487691057	312.487691057	17002.915	17002.915	16968.750	16968.750	-66.44	0.0000	0.000	16968.750	312.4853	FF				
202	Spectrogram 1	1	312.700398050	312.943808962	8116.618	16793.003	9093.750	11437.500	-81.39	0.2434	8676.385	9093.750	312.7307		SA	A	0	SB
203	Spectrogram 1	1	312.710981133	312.710981133	8746.356	8746.356	8718.750	8718.750	-71.55	0.0000	0.000	8718.750	312.7093	FI				
204	Spectrogram 1	1	312.938517421	312.938517421	16583.090	16583.090	16593.750	16593.750	-72.09	0.0000	0.000	16593.750	312.9387	FF				
205	Spectrogram 1	1	325.931354721	326.315873409	8956.268	19172.012	12843.750	13687.500	-79.81	0.3845	10215.744	12843.750	326.1280		SA	A	0	SB
206	Spectrogram 1	1	325.943701652	325.943701652	9306.122	9306.122	9281.250	9281.250	-93.57	0.0000	0.000	9281.250	325.9413	FI				
207	Spectrogram 1	1	326.301762631	326.301762631	18682.216	18682.216	18656.250	18656.250	-69.04	0.0000	0.000	18656.250	326.3040	FF				
208	Spectrogram 1	1	330.783010682	331.040532372	6437.318	15463.557	15093.750	14343.750	-80.19	0.2575	9026.239	15093.750	331.0187		SA	A	0	SB
209	Spectrogram 1	1	330.788302224	330.788302224	6857.143	6857.143	6843.750	6843.750	-85.50	0.0000	0.000	6843.750	330.7893	FI				
210	Spectrogram 1	1	331.026421594	331.026421594	15113.703	15113.703	15093.750	15093.750	-59.68	0.0000	0.000	15093.750	331.0240	FF				
211	Spectrogram 1	1	332.978972735	333.273535216	7836.735	17492.711	15750.000	15656.250	-78.54	0.2946	9655.976	15750.000	333.1680		SA	A	0	SB
212	Spectrogram 1	1	332.982500430	332.982500430	8326.531	8326.531	8343.750	8343.750	-91.88	0.0000	0.000	8343.750	332.9813	FI				
213	Spectrogram 1	1	333.252369050	333.252369050	17072.886	17072.886	17062.500	17062.500	-77.14	0.0000	0.000	17062.500	333.2533	FF				
214	Spectrogram 1	1	333.405555498	333.557246356	10005.831	16093.294	10500.000	13031.250	-77.07	0.1517	6087.463	10500.000	333.4347		SA	A	0	SB
215	Spectrogram 1	1	333.417902428	333.417902428	10215.743	10215.743	10218.750	10218.750	-61.96	0.0000	0.000	10218.750	333.4187	FI				
216	Spectrogram 1	1	333.550190968	333.550190968	15673.469	15673.469	15656.250	15656.250	-65.86	0.0000	0.000	15656.250	333.5520	FF				
217	Spectrogram 1	1	337.594991689	337.808417199	11055.394	15253.644	14156.250	14062.500	-77.16	0.2134	4198.250	14156.250	337.7280		SA	A	0	SB
218	Spectrogram 1	1	337.596755537	337.596755537	11475.219	11475.219	11437.500	11437.500	-84.61	0.0000	0.000	11437.500	337.5947	FI				
219	Spectrogram 1	1	337.801361811	337.801361811	14973.761	14973.761	15000.000	15000.000	-69.44	0.0000	0.000	15000.000	337.8027	FF				
220	Spectrogram 1	1	345.203167305	345.467744384	8606.414	14833.819	13406.250	13031.250	-80.65	0.2646	6227.405	13406.250	345.3387		SA	A	0	SB
221	Spectrogram 1	1	345.210222694	345.210222694	9306.122	9306.122	9281.250	9281.250	-81.75	0.0000	0.000	9281.250	345.2107	FI				
222	Spectrogram 1	1	345.458925148	345.458925148	14623.907	14623.907	14625.000	14625.000	-75.68	0.0000	0.000	14625.000	345.4613	FF				
223	Spectrogram 1	1	347.284687338	347.656859095	10145.773	18052.478	13031.250	12937.500	-77.71	0.3722	7906.705	13031.250	347.4773		SA	A	0	SB
224	Spectrogram 1	1	347.293506574	347.293506574	10845.481	10845.481	10875.000	10875.000	-80.04	0.0000	0.000	10875.000	347.2960	FI				
225	Spectrogram 1	1	347.649803706	347.649803706	17772.595	17772.595	17812.500	17812.500	-74.09	0.0000	0.000	17812.500	347.6480	FF				
226	Spectrogram 1	1	351.477511612	351.867321841	12174.927	18962.099	14437.500	14625.000	-81.70	0.3898	6787.172	14437.500	351.6747		SA	A	0	SB
227	Spectrogram 1	1	351.486330848	351.486330848	12664.723	12664.723	12656.250	12656.250	-71.61	0.0000	0.000	12656.250	351.4880	FI				
228	Spectrogram 1	1	351.856738758	351.856738758	18612.245	18612.245	18656.250	18656.250	-82.11	0.0000	0.000	18656.250	351.8560	FF				
229	Spectrogram 1	1	355.389951247	355.815038420	8256.560	16723.032	15937.500	12937.500	-74.28	0.4251	8466.472	15937.500	355.7387		SA	A	0	SB
230	Spectrogram 1	1	355.407589719	355.407589719	8536.443	8536.443	8531.250	8531.250	-67.34	0.0000	0.000	8531.250	355.4080	FI				
231	Spectrogram 1	1	355.806219184	355.806219184	16303.207	16303.207	16312.500	16312.500	-85.56	0.0000	0.000	16312.500	355.8080	FF				
232	Spectrogram 1	1	364.270911017	364.717164356	6227.405	17772.595	9562.500	11906.250	-83.42	0.4463	11545.190	9562.500	364.4747		SA	A	0	SB
233	Spectrogram 1	1	364.281494100	364.281494100	6507.289	6507.289	6468.750	6468.750	-87.29	0.0000	0.000	6468.750	364.2827	FI				
234	Spectrogram 1	1	364.706581273	364.706581273	17492.711	17492.711	17531.250	17531.250	-79.14	0.0000	0.000	17531.250	364.7040	FF				
235	Spectrogram 1	1	368.971262057	369.357544591	6997.085	15673.469	7593.750	14531.250	-78.98	0.3863	8676.384	7593.750	369.3547		NA	A	0	SB
236	Spectrogram 1	1	368.981845140	368.981845140	7486.880	7486.880	7500.000	7500.000	-92.18	0.0000	0.000	7500.000	368.9813	FI				
237	Spectrogram 1	1	369.345197661	369.345197661	15043.732	15043.732	15000.000	15000.000	-79.66	0.0000	0.000	15000.000	369.3440	FF				
238	Spectrogram 1	1	370.897492360	371.128556342	7416.910	18052.478	12750.000	12937.500	-83.03	0.2311	10635.568	12750.000	370.9653		SA	A	0	SB
239	Spectrogram 1	1	370.911603137	370.911603137	8326.531	8326.531	8343.750	8343.750	-89.05	0.0000	0.000	8343.750	370.9120	FI				
240	Spectrogram 1	1	371.119737106	371.119737106	17702.624	17702.624	17718.750	17718.750	-84.41	0.0000	0.000	17718.750	371.1200	FF				
241	Spectrogram 1	1	448.620118929	449.078719198	6857.143	19172.012	13968.750	12562.500	-83.49	0.4586	12314.869	13968.750	448.8800		SA	A	0	SB
242	Spectrogram 1	1	448.627174317	448.627174317	7206.997	7206.997	7218.750	7218.750	-77.23	0.0000	0.000	7218.750	448.6293	FI				
243	Spectrogram 1	1	449.069899962	449.069899962	18892.128	18892.128	18937.500	18937.500	-85.04	0.0000	0.000	18937.500	449.0720	FF				
244	Spectrogram 1	1	457.948631918	458.257305176	7976.676	13924.198	12187.500	12093.750	-81.23	0.3087	5947.522	12187.500	458.1600		SA	A	0	SB
245	Spectrogram 1	1	457.955687307	457.955687307	8816.327	8816.327	8812.500	8812.500	-83.87	0.0000	0.000	8812.500	457.9573	FI				
246	Spectrogram 1	1	458.252013635	458.252013635	13504.373	13504.373	13500.000	13500.000	-74.23	0.0000	0.000	13500.000	458.2507	FF				
247	Spectrogram 1	1	498.366984841	498.725045820	7137.026	20361.516	13125.000	12937.500	-74.98	0.3581	13224.490	13125.000	498.5387		SA	A	0	SB
248	Spectrogram 1	1	498.377567924	498.377567924	7626.822	7626.822	7593.750	7593.750	-68.74	0.0000	0.000	7593.750	498.3787	FI				
249	Spectrogram 1	1	498.719754279	498.719754279	20221.574	20221.574	20250.000	20250.000	-87.40	0.0000	0.000	20250.000	498.7200	FF				
250	Spectrogram 1	1	528.479295290	528.911437851	12314.869	18962.099	14718.750	15375.000	-83.42	0.4321	6647.230	14718.750	528.5707		SA	A	0	SB
251	Spectrogram 1	1	528.493406067	528.493406067	12594.752	12594.752	12562.500	12562.500	-78.93	0.0000	0.000	12562.500	528.4960	FI				
252	Spectrogram 1	1	528.902618615	528.902618615	18752.187	18752.187	18750.000	18750.000	-77.77	0.0000	0.000	18750.000	528.9013	FF				
253	Spectrogram 1	1	539.114027983	539.454450490	11335.277	17842.566	13031.250	13031.250	-80.03	0.3404	6507.289	13031.250	539.3707		SA	A	0	SB
254	Spectrogram 1	1	539.119319524	539.119319524	11895.044	11895.044	11906.250	11906.250	-76.75	0.0000	0.000	11906.250	539.1200	FI				
255	Spectrogram 1	1	539.450922796	539.450922796	17422.741	17422.741	17437.500	17437.500	-76.10	0.0000	0.000	17437.500	539.4507	FF				
256	Spectrogram 1	1	539.990660036	540.253473268	6157.434	11825.073	8718.750	8812.500	-82.23	0.2628	5667.639	8718.750	540.1653		SA	A	0	SB
257	Spectrogram 1	1	540.003006967	540.003006967	6437.318	6437.318	6468.750	6468.750	-77.45	0.0000	0.000	6468.750	540.0053	FI				
258	Spectrogram 1	1	540.249945573	540.249945573	11615.160	11615.160	11625.000	11625.000	-68.03	0.0000	0.000	11625.000	540.2507	FF				
259	Spectrogram 1	1	570.688126605	571.190823054	6507.289	18402.332	10781.250	11156.250	-82.07	0.5027	11895.043	10781.250	570.9120		SA	A	0	SB
260	Spectrogram 1	1	570.705765077	570.705765077	6787.172	6787.172	6750.000	6750.000	-71.89	0.0000	0.000	6750.000	570.7040	FI				
261	Spectrogram 1	1	571.178476124	571.178476124	18122.449	18122.449	18093.750	18093.750	-82.08	0.0000	0.000	18093.750	571.1787	FF				
262	Spectrogram 1	1	577.674272741	578.095832220	6367.347	19102.041	12281.250	11531.250	-84.17	0.4216	12734.694	12281.250	577.9147		SA	A	0	SB
263	Spectrogram 1	1	577.681328130	577.681328130	6857.143	6857.143	6843.750	6843.750	-86.96	0.0000	0.000	6843.750	577.6800	FI				
264	Spectrogram 1	1	578.092304525	578.092304525	18752.187	18752.187	18750.000	18750.000	-78.16	0.0000	0.000	18750.000	578.0907	FF				
265	Spectrogram 1	1	517.235126856	517.547327808	9166.181	17422.741	13875.000	13781.250	-82.21	0.3122	8256.560	13875.000	517.4240		SA	A	0	SB
266	Spectrogram 1	1	517.245709939	517.245709939	9516.035	9516.035	9562.500	9562.500	-78.34	0.0000	0.000	9562.500	517.2480	FI				
267	Spectrogram 1	1	517.538508572	517.538508572	16932.945	16932.945	16968.750	16968.750	-81.26	0.0000	0.000	16968.750	517.5360	FF				
268	Spectrogram 1	1	565.187648618	565.455753391	11475.219	20501.458	13500.000	13218.750	-79.72	0.2681	9026.239	13500.000	565.3387		SA	A	0	SB
269	Spectrogram 1	1	565.192940160	565.192940160	11895.044	11895.044	11906.250	11906.250	-69.85	0.0000	0.000	11906.250	565.1947	FI				
270	Spectrogram 1	1	565.453989544	565.453989544	20011.662	20011.662	19968.750	19968.750	-82.33	0.0000	0.000	19968.750	565.4560	FF				
271	Spectrogram 1	1	566.768897096	567.176345797	8046.647	21900.875	10875.000	13875.000	-84.96	0.4074	13854.228	10875.000	566.8107		SA	A	0	SB
272	Spectrogram 1	1	566.784771721	566.784771721	8676.385	8676.385	8718.750	8718.750	-93.03	0.0000	0.000	8718.750	566.7840	FI				
273	Spectrogram 1	1	567.167526561	567.167526561	21551.020	21551.020	21562.500	21562.500	-77.21	0.0000	0.000	21562.500	567.1680	FF				
274	Spectrogram 1	1	605.294256331	605.708760421	7346.939	14204.082	11343.750	11156.250	-82.55	0.4145	6857.143	11343.750	605.5520		SA	A	0	SB
275	Spectrogram 1	1	605.303075567	605.303075567	7556.851	7556.851	7593.750	7593.750	-79.90	0.0000	0.000	7593.750	605.3013	FI				
276	Spectrogram 1	1	605.691121949	605.691121949	13644.315	13644.315	13687.500	13687.500	-82.90	0.0000	0.000	13687.500	605.6907	FF				
277	Spectrogram 1	1	626.549219520	626.894933569	10495.627	17982.507	16687.500	15562.500	-75.37	0.3457	7486.880	16687.500	626.7627		SA	A	0	SB
278	Spectrogram 1	1	626.563330297	626.563330297	11055.394	11055.394	11062.500	11062.500	-75.70	0.0000	0.000	11062.500	626.5653	FI				
279	Spectrogram 1	1	626.884350486	626.884350486	17772.595	17772.595	17812.500	17812.500	-72.34	0.0000	0.000	17812.500	626.8853	FF				
280	Spectrogram 1	1	637.033829492	637.344266597	9725.948	19241.983	18937.500	15000.000	-83.35	0.3104	9516.035	18937.500	637.3333		SA	A	0	SB
281	Spectrogram 1	1	637.040884881	637.040884881	10495.627	10495.627	10500.000	10500.000	-81.45	0.0000	0.000	10500.000	637.0400	FI				
282	Spectrogram 1	1	637.335447361	637.335447361	18892.128	18892.128	18937.500	18937.500	-62.39	0.0000	0.000	18937.500	637.3333	FF				
283	Spectrogram 1	1	678.239414063	678.608058126	8746.356	18122.449	10875.000	12187.500	-86.06	0.3686	9376.093	10875.000	678.3680		SA	A	0	SB
284	Spectrogram 1	1	678.249997146	678.249997146	9096.210	9096.210	9093.750	9093.750	-77.85	0.0000	0.000	9093.750	678.2507	FI				
285	Spectrogram 1	1	678.601002737	678.601002737	17772.595	17772.595	17812.500	17812.500	-92.20	0.0000	0.000	17812.500	678.6027	FF				
286	Spectrogram 1	1	685.666058030	686.140532924	9446.064	20291.545	14531.250	13968.750	-83.71	0.4745	10845.481	14531.250	685.9520		SA	A	0	SB
287	Spectrogram 1	1	685.674877266	685.674877266	9935.860	9935.860	9937.500	9937.500	-87.93	0.0000	0.000	9937.500	685.6747	FI				
288	Spectrogram 1	1	686.133477535	686.133477535	19941.691	19941.691	19968.750	19968.750	-70.16	0.0000	0.000	19968.750	686.1333	FF				
289	Spectrogram 1	1	687.126523504	687.463418317	8186.589	15463.557	11156.250	11062.500	-84.19	0.3369	7276.968	11156.250	687.3813		SA	A	0	SB
290	Spectrogram 1	1	687.133578892	687.133578892	8606.414	8606.414	8625.000	8625.000	-79.29	0.0000	0.000	8625.000	687.1360	FI				
291	Spectrogram 1	1	687.456362928	687.456362928	14623.907	14623.907	14625.000	14625.000	-78.78	0.0000	0.000	14625.000	687.4560	FF				
292	Spectrogram 1	1	719.491664321	719.862072231	7976.676	15953.353	10312.500	11250.000	-84.55	0.3704	7976.677	10312.500	719.6107		SA	A	0	SB
293	Spectrogram 1	1	719.498719710	719.498719710	8396.501	8396.501	8437.500	8437.500	-82.44	0.0000	0.000	8437.500	719.4987	FI				
294	Spectrogram 1	1	719.849725301	719.849725301	15533.528	15533.528	15562.500	15562.500	-80.02	0.0000	0.000	15562.500	719.8507	FF				
295	Spectrogram 1	1	724.271120227	724.733248191	9376.093	26658.892	26062.500	18843.750	-84.32	0.4621	17282.799	26062.500	724.6827		SA	A	0	SB
296	Spectrogram 1	1	724.281703310	724.281703310	10145.773	10145.773	10125.000	10125.000	-79.07	0.0000	0.000	10125.000	724.2827	FI				
297	Spectrogram 1	1	724.719137413	724.719137413	25329.446	25329.446	25312.500	25312.500	-82.21	0.0000	0.000	25312.500	724.7200	FF				
298	Spectrogram 1	1	730.901301811	731.190572750	8606.414	19731.778	15093.750	15468.750	-76.76	0.2893	11125.364	15093.750	730.9973		SA	A	0	SB
299	Spectrogram 1	1	730.910121047	730.910121047	9236.152	9236.152	9281.250	9281.250	-70.13	0.0000	0.000	9281.250	730.9120	FI				
300	Spectrogram 1	1	731.181753514	731.181753514	19172.012	19172.012	19218.750	19218.750	-91.65	0.0000	0.000	19218.750	731.1840	FF				
301	Spectrogram 1	1	731.280528957	731.476315995	8816.327	19801.749	15843.750	15937.500	-76.23	0.1958	10985.422	15843.750	731.3493		SA	A	0	SB
302	Spectrogram 1	1	731.289348193	731.289348193	9306.122	9306.122	9281.250	9281.250	-74.01	0.0000	0.000	9281.250	731.2907	FI				
303	Spectrogram 1	1	731.474552148	731.474552148	19102.041	19102.041	19125.000	19125.000	-70.41	0.0000	0.000	19125.000	731.4720	FF				
304	Spectrogram 1	1	733.087924563	733.493609416	6787.172	18682.216	12750.000	14062.500	-76.12	0.4057	11895.044	12750.000	733.2693		SA	A	0	SB
305	Spectrogram 1	1	733.094979951	733.094979951	7276.968	7276.968	7312.500	7312.500	-70.51	0.0000	0.000	7312.500	733.0933	FI				
306	Spectrogram 1	1	733.481262486	733.481262486	18332.362	18332.362	18375.000	18375.000	-70.92	0.0000	0.000	18375.000	733.4827	FF				
307	Spectrogram 1	1	734.640110090	735.024628777	8186.589	20501.458	13968.750	13968.750	-83.85	0.3845	12314.869	13968.750	734.8160		SA	A	0	SB
308	Spectrogram 1	1	734.654220867	734.654220867	8746.356	8746.356	8718.750	8718.750	-85.66	0.0000	0.000	8718.750	734.6560	FI				
309	Spectrogram 1	1	735.015809541	735.015809541	20151.603	20151.603	20156.250	20156.250	-85.74	0.0000	0.000	20156.250	735.0133	FF				
310	Spectrogram 1	1	898.934391843	899.230718171	8956.268	21690.962	19218.750	17718.750	-82.14	0.2963	12734.694	19218.750	899.1040		SA	A	0	SB
311	Spectrogram 1	1	898.943211079	898.943211079	9376.093	9376.093	9375.000	9375.000	-73.60	0.0000	0.000	9375.000	898.9440	FI				
312	Spectrogram 1	1	899.216607393	899.216607393	21061.224	21061.224	21093.750	21093.750	-86.79	0.0000	0.000	21093.750	899.2160	FF				
313	Spectrogram 1	1	1134.364485278	1134.754295507	10845.481	27988.338	20812.500	17343.750	-81.65	0.3898	17142.857	20812.500	1134.5600		SA	A	0	SB
314	Spectrogram 1	1	1134.376832208	1134.376832208	10985.423	10985.423	10968.750	10968.750	-79.21	0.0000	0.000	10968.750	1134.3787	FI				
315	Spectrogram 1	1	1134.750767812	1134.750767812	27568.513	27568.513	27562.500	27562.500	-88.33	0.0000	0.000	27562.500	1134.7520	FF				
316	Spectrogram 1	1	1147.771301120	1148.078210531	8956.268	17772.595	11343.750	13312.500	-82.60	0.3069	8816.327	11343.750	1147.8293		SA	A	0	SB
317	Spectrogram 1	1	1147.778356508	1147.778356508	9446.064	9446.064	9468.750	9468.750	-82.88	0.0000	0.000	9468.750	1147.7760	FI				
318	Spectrogram 1	1	1148.067627448	1148.067627448	17352.770	17352.770	17343.750	17343.750	-77.23	0.0000	0.000	17343.750	1148.0693	FF				
319	Spectrogram 1	1	1162.786993494	1163.263232236	11125.364	18892.128	13593.750	14718.750	-79.04	0.4762	7766.764	13593.750	1162.9067		SA	A	0	SB
320	Spectrogram 1	1	1162.797576577	1162.797576577	11405.248	11405.248	11437.500	11437.500	-82.74	0.0000	0.000	11437.500	1162.8000	FI				
321	Spectrogram 1	1	1163.256176847	1163.256176847	18542.274	18542.274	18562.500	18562.500	-86.39	0.0000	0.000	18562.500	1163.2587	FF				
322	Spectrogram 1	1	1184.392959532	1184.819810552	7696.793	20081.633	10593.750	12750.000	-83.69	0.4269	12384.840	10593.750	1184.5333		SA	A	0	SB
323	Spectrogram 1	1	1184.401778768	1184.401778768	8116.618	8116.618	8156.250	8156.250	-72.25	0.0000	0.000	8156.250	1184.4000	FI				
324	Spectrogram 1	1	1184.805699775	1184.805699775	19591.837	19591.837	19593.750	19593.750	-73.33	0.0000	0.000	19593.750	1184.8053	FF				
325	Spectrogram 1	1	1213.634871999	1214.188720016	9026.239	18892.128	10875.000	12562.500	-81.25	0.5538	9865.889	10875.000	1213.7973		SA	A	0	SB
326	Spectrogram 1	1	1213.645455082	1213.645455082	9446.064	9446.064	9468.750	9468.750	-79.85	0.0000	0.000	9468.750	1213.6480	FI				
327	Spectrogram 1	1	1214.186956169	1214.186956169	18402.332	18402.332	18375.000	18375.000	-73.63	0.0000	0.000	18375.000	1214.1867	FF				
328	Spectrogram 1	1	1213.072204745	1213.350892601	8816.327	21061.224	14156.250	13781.250	-84.93	0.2787	12244.897	14156.250	1213.1947		SA	A	0	SB
329	Spectrogram 1	1	1213.082787828	1213.082787828	9236.152	9236.152	9281.250	9281.250	-82.32	0.0000	0.000	9281.250	1213.0827	FI				
330	Spectrogram 1	1	1213.340309518	1213.340309518	20921.283	20921.283	20906.250	20906.250	-72.88	0.0000	0.000	20906.250	1213.3387	FF				
331	Spectrogram 1	1	1216.003836171	1216.353077915	9026.239	15813.411	13031.250	12656.250	-81.60	0.3492	6787.172	13031.250	1216.1653		SA	A	0	SB
332	Spectrogram 1	1	1216.010891560	1216.010891560	9586.006	9586.006	9562.500	9562.500	-81.16	0.0000	0.000	9562.500	1216.0107	FI				
333	Spectrogram 1	1	1216.340730984	1216.340730984	15533.528	15533.528	15562.500	15562.500	-82.50	0.0000	0.000	15562.500	1216.3413	FF				
334	Spectrogram 1	1	1216.954549807	1217.213835344	8396.501	15183.673	10406.250	10968.750	-79.86	0.2593	6787.172	10406.250	1217.0933		SA	A	0	SB
335	Spectrogram 1	1	1216.965132890	1216.965132890	8886.297	8886.297	8906.250	8906.250	-71.29	0.0000	0.000	8906.250	1216.9653	FI				
336	Spectrogram 1	1	1217.208543802	1217.208543802	14763.848	14763.848	14718.750	14718.750	-79.83	0.0000	0.000	14718.750	1217.2107	FF				
337	Spectrogram 1	1	1221.850489433	1222.236771967	8116.618	17562.682	14625.000	13031.250	-83.72	0.3863	9446.064	14625.000	1222.1173		SA	A	0	SB
338	Spectrogram 1	1	1221.864600210	1221.864600210	8466.472	8466.472	8437.500	8437.500	-78.02	0.0000	0.000	8437.500	1221.8667	FI				
339	Spectrogram 1	1	1222.226188884	1222.226188884	17282.799	17282.799	17250.000	17250.000	-80.84	0.0000	0.000	17250.000	1222.2240	FF				
340	Spectrogram 1	1	1256.144412723	1256.498946008	12034.985	25049.563	22875.000	18187.500	-84.95	0.3545	13014.578	22875.000	1256.4320		SA	A	0	SB
341	Spectrogram 1	1	1256.149704265	1256.149704265	13014.577	13014.577	13031.250	13031.250	-71.91	0.0000	0.000	13031.250	1256.1493	FI				
342	Spectrogram 1	1	1256.490126773	1256.490126773	24699.708	24699.708	24656.250	24656.250	-84.38	0.0000	0.000	24656.250	1256.4907	FF				
343	Spectrogram 1	1	1313.316789846	1313.554909216	7416.910	20431.487	16875.000	13312.500	-83.81	0.2381	13014.577	16875.000	1313.4667		SA	A	0	SB
344	Spectrogram 1	1	1313.327372929	1313.327372929	7626.822	7626.822	7593.750	7593.750	-79.52	0.0000	0.000	7593.750	1313.3280	FI				
345	Spectrogram 1	1	1313.544326133	1313.544326133	20151.603	20151.603	20156.250	20156.250	-72.33	0.0000	0.000	20156.250	1313.5467	FF				
346	Spectrogram 1	1	1313.573584794	1314.019838133	8676.385	18122.449	11156.250	12843.750	-83.72	0.4463	9446.064	11156.250	1313.8187		SA	A	0	SB
347	Spectrogram 1	1	1313.585931724	1313.585931724	8956.268	8956.268	9000.000	9000.000	-84.22	0.0000	0.000	9000.000	1313.5840	FI				
348	Spectrogram 1	1	1314.009255050	1314.009255050	17772.595	17772.595	17812.500	17812.500	-79.60	0.0000	0.000	17812.500	1314.0107	FF				
349	Spectrogram 1	1	1314.637184650	1314.959968686	8676.385	13784.257	10406.250	11343.750	-80.27	0.3228	5107.872	10406.250	1314.7627		SA	A	0	SB
350	Spectrogram 1	1	1314.646003886	1314.646003886	9096.210	9096.210	9093.750	9093.750	-77.74	0.0000	0.000	9093.750	1314.6453	FI				
351	Spectrogram 1	1	1314.944094061	1314.944094061	13434.402	13434.402	13406.250	13406.250	-62.25	0.0000	0.000	13406.250	1314.9440	FF				
352	Spectrogram 1	1	1314.910580964	1315.182213432	8466.472	20221.574	12937.500	13593.750	-80.73	0.2716	11755.102	12937.500	1314.9760		SA	A	0	SB
353	Spectrogram 1	1	1314.917636353	1314.917636353	8956.268	8956.268	9000.000	9000.000	-75.85	0.0000	0.000	9000.000	1314.9173	FI				
354	Spectrogram 1	1	1315.168102654	1315.168102654	19871.720	19871.720	19875.000	19875.000	-76.16	0.0000	0.000	19875.000	1315.1680	FF				
355	Spectrogram 1	1	1315.741863177	1316.078757991	8256.560	20081.633	14156.250	13781.250	-81.18	0.3369	11825.073	14156.250	1315.8880		SA	A	0	SB
356	Spectrogram 1	1	1315.750682413	1315.750682413	8676.385	8676.385	8718.750	8718.750	-73.27	0.0000	0.000	8718.750	1315.7493	FI				
357	Spectrogram 1	1	1316.076994143	1316.076994143	19941.691	19941.691	19968.750	19968.750	-75.52	0.0000	0.000	19968.750	1316.0747	FF				
358	Spectrogram 1	1	1325.144327732	1325.447709449	7486.880	21760.933	10687.500	13031.250	-82.11	0.3034	14274.053	10687.500	1325.2160		SA	A	0	SB
359	Spectrogram 1	1	1325.151383121	1325.151383121	7766.764	7766.764	7781.250	7781.250	-72.72	0.0000	0.000	7781.250	1325.1520	FI				
360	Spectrogram 1	1	1325.437126366	1325.437126366	21620.991	21620.991	21656.250	21656.250	-81.74	0.0000	0.000	21656.250	1325.4347	FF				
361	Spectrogram 1	1	1328.700998525	1329.043184880	9655.977	15883.382	14250.000	13593.750	-82.00	0.3422	6227.405	14250.000	1328.9333		SA	A	0	SB
362	Spectrogram 1	1	1328.708053914	1328.708053914	10425.656	10425.656	10406.250	10406.250	-75.89	0.0000	0.000	10406.250	1328.7093	FI				
