Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Center Freq (Hz)	Avg Power Density (dB FS)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	Peak Time (s)	observacoes	PF_check	modulacao	Pi	sobreposicao
42	Spectrogram 1	1	226.125568261	226.125568261	13444.823	13444.823	13406.250	13406.250	-72.27	0.0000	0.000	13406.250	226.1280	FF				
43	Spectrogram 1	1	234.906569868	235.158395961	9307.954	14385.020	11156.250	11625.000	-78.94	0.2518	5077.066	11156.250	235.0400		SA	A	0	SB
44	Spectrogram 1	1	234.914522271	234.914522271	9590.013	9590.013	9562.500	9562.500	-78.74	0.0000	0.000	9562.500	234.9120	FI				
45	Spectrogram 1	1	235.150443558	235.150443558	14008.941	14008.941	13968.750	13968.750	-73.85	0.0000	0.000	13968.750	235.1520	FF				
46	Spectrogram 1	1	240.522067942	240.850767263	9025.895	14291.000	14062.500	11156.250	-76.79	0.3287	5265.105	14062.500	240.7893		NA	A	0	SB
47	Spectrogram 1	1	240.535321947	240.535321947	9213.934	9213.934	9187.500	9187.500	-86.32	0.0000	0.000	9187.500	240.5333	FI				
48	Spectrogram 1	1	240.842814860	240.842814860	13914.921	13914.921	13875.000	13875.000	-72.26	0.0000	0.000	13875.000	240.8427	FF				
49	Spectrogram 1	1	338.896882011	339.214978129	7991.678	13914.921	11250.000	11156.250	-78.59	0.3181	5923.244	11250.000	339.0880		SA	A	0	SB
50	Spectrogram 1	1	338.907485215	338.907485215	8367.757	8367.757	8343.750	8343.750	-78.82	0.0000	0.000	8343.750	338.9067	FI				
51	Spectrogram 1	1	339.204374925	339.204374925	13444.823	13444.823	13406.250	13406.250	-72.83	0.0000	0.000	13406.250	339.2053	FF				
52	Spectrogram 1	1	340.113599660	340.490013399	8743.836	14479.040	11062.500	10968.750	-76.01	0.3764	5735.204	11062.500	340.3520		SA	A	0	SB
53	Spectrogram 1	1	340.132155267	340.132155267	9025.895	9025.895	9000.000	9000.000	-68.56	0.0000	0.000	9000.000	340.1333	FI				
54	Spectrogram 1	1	340.476759394	340.476759394	14008.941	14008.941	13968.750	13968.750	-90.16	0.0000	0.000	13968.750	340.4747	FF				
55	Spectrogram 1	1	341.786901341	341.975108211	8893.664	13632.862	11625.000	11250.000	-75.77	0.1882	4739.198	11625.000	341.9200		SA	A	0	SB
56	Spectrogram 1	1	341.794853744	341.794853744	9307.954	9307.954	9281.250	9281.250	-66.06	0.0000	0.000	9281.250	341.7973	FI				
57	Spectrogram 1	1	341.967155808	341.967155808	13444.823	13444.823	13406.250	13406.250	-66.87	0.0000	0.000	13406.250	341.9680	FF				
58	Spectrogram 1	1	342.689207238	342.983446146	8439.906	14338.764	10781.250	11062.500	-77.01	0.2942	5898.859	10781.250	342.8533		SA	A	0	SB
59	Spectrogram 1	1	342.699810442	342.699810442	8712.161	8712.161	8718.750	8718.750	-73.71	0.0000	0.000	8718.750	342.6987	FI				
60	Spectrogram 1	1	342.972842942	342.972842942	14066.509	14066.509	14062.500	14062.500	-81.32	0.0000	0.000	14062.500	342.9707	FF				
61	Spectrogram 1	1	366.190714405	366.530016930	9256.671	13521.999	11156.250	11062.500	-76.19	0.3393	4265.329	11156.250	366.4053		SA	A	0	SB
62	Spectrogram 1	1	366.203968410	366.203968410	9619.677	9619.677	9656.250	9656.250	-73.90	0.0000	0.000	9656.250	366.2027	FI				
63	Spectrogram 1	1	366.511461323	366.511461323	13158.993	13158.993	13125.000	13125.000	-78.16	0.0000	0.000	13125.000	366.5120	FF				
64	Spectrogram 1	1	379.873916868	380.231775000	8167.651	14066.509	10218.750	10968.750	-77.83	0.3579	5898.859	10218.750	380.0053		SA	A	0	SB
65	Spectrogram 1	1	379.887170873	379.887170873	8621.409	8621.409	8625.000	8625.000	-76.23	0.0000	0.000	8625.000	379.8880	FI				
66	Spectrogram 1	1	380.221171796	380.221171796	13703.503	13703.503	13687.500	13687.500	-72.18	0.0000	0.000	13687.500	380.2187	FF				
67	Spectrogram 1	1	401.469271825	401.893399981	5535.852	23867.690	16968.750	15750.000	-76.91	0.4241	18331.838	16968.750	401.7067		SA	A	0	SB
68	Spectrogram 1	1	401.485176630	401.485176630	6352.617	6352.617	6375.000	6375.000	-75.36	0.0000	0.000	6375.000	401.4827	FI				
69	Spectrogram 1	1	401.888098379	401.888098379	22960.173	22960.173	22968.750	22968.750	-79.65	0.0000	0.000	22968.750	401.8880	FF				
70	Spectrogram 1	1	406.006286648	406.258112741	9438.174	13612.751	12093.750	11718.750	-78.09	0.2518	4174.577	12093.750	406.1707		SA	A	0	SB
71	Spectrogram 1	1	406.016889852	406.016889852	9710.429	9710.429	9750.000	9750.000	-70.34	0.0000	0.000	9750.000	406.0160	FI				
72	Spectrogram 1	1	406.234255532	406.234255532	13158.993	13158.993	13125.000	13125.000	-80.52	0.0000	0.000	13125.000	406.2347	FF				
73	Spectrogram 1	1	406.977510646	407.194876326	9347.422	13612.751	13406.250	11437.500	-78.30	0.2174	4265.329	13406.250	407.1787		NA	A	0	SB
74	Spectrogram 1	1	406.985463049	406.985463049	9528.926	9528.926	9562.500	9562.500	-74.34	0.0000	0.000	9562.500	406.9867	FI				
75	Spectrogram 1	1	407.189574724	407.189574724	13158.993	13158.993	13125.000	13125.000	-74.25	0.0000	0.000	13125.000	407.1893	FF				
76	Spectrogram 1	1	428.287389078	428.608135996	8893.664	13975.758	10593.750	10968.750	-76.40	0.3207	5082.094	10593.750	428.4267		SA	A	0	SB
77	Spectrogram 1	1	428.300643083	428.300643083	9256.671	9256.671	9281.250	9281.250	-76.56	0.0000	0.000	9281.250	428.2987	FI				
78	Spectrogram 1	1	428.600183593	428.600183593	13521.999	13521.999	13500.000	13500.000	-77.65	0.0000	0.000	13500.000	428.6027	FF				
79	Spectrogram 1	1	434.530311554	434.835153667	9075.167	13703.503	12093.750	11343.750	-77.49	0.3048	4628.335	12093.750	434.7360		NA	A	0	SB
80	Spectrogram 1	1	434.543565559	434.543565559	9438.174	9438.174	9468.750	9468.750	-89.63	0.0000	0.000	9468.750	434.5440	FI				
81	Spectrogram 1	1	434.821899662	434.821899662	13431.248	13431.248	13406.250	13406.250	-67.55	0.0000	0.000	13406.250	434.8213	FF				
82	Spectrogram 1	1	440.171090425	440.520996154	6080.362	22687.918	20906.250	16312.500	-70.55	0.3499	16607.556	20906.250	440.4480		SA	A	0	SB
83	Spectrogram 1	1	440.184344429	440.184344429	6806.375	6806.375	6843.750	6843.750	-83.00	0.0000	0.000	6843.750	440.1867	FI				
84	Spectrogram 1	1	440.510392950	440.510392950	22324.911	22324.911	22312.500	22312.500	-62.02	0.0000	0.000	22312.500	440.5120	FF				
85	Spectrogram 1	1	469.623931961	469.971186889	11888.469	21235.891	14906.250	15656.250	-81.77	0.3473	9347.422	14906.250	469.6747		NA	A	0	SB
86	Spectrogram 1	1	469.647789170	469.647789170	12160.724	12160.724	12187.500	12187.500	-74.80	0.0000	0.000	12187.500	469.6480	FI				
87	Spectrogram 1	1	469.939377277	469.939377277	20963.636	20963.636	21000.000	21000.000	-85.91	0.0000	0.000	21000.000	469.9413	FF				
88	Spectrogram 1	1	470.482791478	470.944030848	10436.442	21780.401	14250.000	15187.500	-81.20	0.4612	11343.959	14250.000	470.7787		NA	A	0	SB
89	Spectrogram 1	1	470.503997885	470.503997885	10708.697	10708.697	10687.500	10687.500	-66.60	0.0000	0.000	10687.500	470.5067	FI				
90	Spectrogram 1	1	470.938729246	470.938729246	21508.146	21508.146	21468.750	21468.750	-70.69	0.0000	0.000	21468.750	470.9387	FF				
91	Spectrogram 1	1	541.547254741	541.981986101	5263.597	25410.468	16875.000	15000.000	-68.38	0.4347	20146.871	16875.000	541.8187		SA	A	0	SB
92	Spectrogram 1	1	541.565810348	541.565810348	5717.355	5717.355	5718.750	5718.750	-59.45	0.0000	0.000	5718.750	541.5680	FI				
93	Spectrogram 1	1	541.976684499	541.976684499	25047.462	25047.462	25031.250	25031.250	-85.33	0.0000	0.000	25031.250	541.9787	FF				
94	Spectrogram 1	1	556.547940671	556.868687590	8621.409	14338.764	8812.500	11062.500	-77.48	0.3207	5717.355	8812.500	556.7520		NA	A	0	SB
95	Spectrogram 1	1	556.561194676	556.561194676	8984.416	8984.416	9000.000	9000.000	-88.37	0.0000	0.000	9000.000	556.5600	FI				
96	Spectrogram 1	1	556.852782784	556.852782784	14066.509	14066.509	14062.500	14062.500	-71.60	0.0000	0.000	14062.500	556.8533	FF				
97	Spectrogram 1	1	569.323341987	569.591072885	9801.181	13794.254	13500.000	12000.000	-79.89	0.2677	3993.074	13500.000	569.5680		SA	A	0	SB
98	Spectrogram 1	1	569.344548394	569.344548394	10073.436	10073.436	10031.250	10031.250	-72.89	0.0000	0.000	10031.250	569.3440	FI				
99	Spectrogram 1	1	569.575168079	569.575168079	13612.751	13612.751	13593.750	13593.750	-69.69	0.0000	0.000	13593.750	569.5733	FF				
100	Spectrogram 1	1	603.235092456	603.592950588	9438.174	13975.758	10687.500	11250.000	-80.43	0.3579	4537.584	10687.500	603.3600		SA	A	0	SB
101	Spectrogram 1	1	603.253648063	603.253648063	9801.181	9801.181	9843.750	9843.750	-82.51	0.0000	0.000	9843.750	603.2533	FI				
102	Spectrogram 1	1	603.590299787	603.590299787	13703.503	13703.503	13687.500	13687.500	-79.59	0.0000	0.000	13687.500	603.5893	FF				
103	Spectrogram 1	1	612.405767256	612.662894951	9256.671	13340.496	11250.000	11250.000	-78.85	0.2571	4083.825	11250.000	612.5493		SA	A	0	SB
104	Spectrogram 1	1	612.416370460	612.416370460	9438.174	9438.174	9468.750	9468.750	-74.04	0.0000	0.000	9468.750	612.4160	FI				
105	Spectrogram 1	1	612.646990145	612.646990145	12977.489	12977.489	12937.500	12937.500	-74.78	0.0000	0.000	12937.500	612.6453	FF				
106	Spectrogram 1	1	618.791636612	619.141542341	8621.409	14248.013	12750.000	11250.000	-75.86	0.3499	5626.604	12750.000	618.9973		NA	A	0	SB
107	Spectrogram 1	1	618.810192219	618.810192219	8893.664	8893.664	8906.250	8906.250	-93.01	0.0000	0.000	8906.250	618.8107	FI				
108	Spectrogram 1	1	619.130939137	619.130939137	13885.006	13885.006	13875.000	13875.000	-80.85	0.0000	0.000	13875.000	619.1307	FF				
109	Spectrogram 1	1	702.362543078	702.784020433	6897.127	27588.508	14812.500	14812.500	-75.14	0.4215	20691.381	14812.500	702.5067		SA	A	0	SB
110	Spectrogram 1	1	702.370495481	702.370495481	7804.644	7804.644	7781.250	7781.250	-70.36	0.0000	0.000	7781.250	702.3680	FI				
111	Spectrogram 1	1	702.776068030	702.776068030	27043.998	27043.998	27000.000	27000.000	-86.31	0.0000	0.000	27000.000	702.7787	FF				
112	Spectrogram 1	1	743.457451287	743.817960220	8167.651	13885.006	11812.500	11156.250	-77.45	0.3605	5717.355	11812.500	743.5733		NA	A	0	SB
113	Spectrogram 1	1	743.476006894	743.476006894	8621.409	8621.409	8625.000	8625.000	-78.58	0.0000	0.000	8625.000	743.4773	FI				
114	Spectrogram 1	1	743.807357016	743.807357016	13703.503	13703.503	13687.500	13687.500	-66.84	0.0000	0.000	13687.500	743.8080	FF				
115	Spectrogram 1	1	749.768675534	749.991342816	8349.154	12795.986	11812.500	10500.000	-78.31	0.2227	4446.832	11812.500	749.8453		NA	A	0	SB
116	Spectrogram 1	1	749.781929539	749.781929539	8712.161	8712.161	8718.750	8718.750	-80.75	0.0000	0.000	8718.750	749.7813	FI				
117	Spectrogram 1	1	749.986041214	749.986041214	12069.972	12069.972	12093.750	12093.750	-90.15	0.0000	0.000	12093.750	749.9840	FF				
118	Spectrogram 1	1	755.859078768	756.198381293	8530.657	14157.261	13312.500	11437.500	-77.98	0.3393	5626.604	13312.500	756.1760		SA	A	0	SB
119	Spectrogram 1	1	755.867031171	755.867031171	8621.409	8621.409	8625.000	8625.000	-79.73	0.0000	0.000	8625.000	755.8667	FI				
120	Spectrogram 1	1	756.182476487	756.182476487	13521.999	13521.999	13500.000	13500.000	-67.91	0.0000	0.000	13500.000	756.1813	FF				
121	Spectrogram 1	1	792.116204430	792.479364164	5717.355	20963.636	12562.500	12093.750	-72.71	0.3632	15246.281	12562.500	792.2987		SA	A	0	SB
122	Spectrogram 1	1	792.140061638	792.140061638	6171.114	6171.114	6187.500	6187.500	-60.90	0.0000	0.000	6187.500	792.1387	FI				
123	Spectrogram 1	1	792.476713363	792.476713363	20419.126	20419.126	20437.500	20437.500	-79.47	0.0000	0.000	20437.500	792.4747	FF				
124	Spectrogram 1	1	1057.781891640	1058.084082951	8802.912	14338.764	10875.000	11156.250	-77.47	0.3022	5535.852	10875.000	1057.9307		SA	A	0	SB
125	Spectrogram 1	1	1057.795145645	1057.795145645	9256.671	9256.671	9281.250	9281.250	-79.77	0.0000	0.000	9281.250	1057.7973	FI				
126	Spectrogram 1	1	1058.076130548	1058.076130548	13794.254	13794.254	13781.250	13781.250	-74.42	0.0000	0.000	13781.250	1058.0747	FF				
127	Spectrogram 1	1	1060.869300180	1061.150285084	8530.657	13794.254	10968.750	10968.750	-78.50	0.2810	5263.597	10968.750	1061.0293		SA	A	0	SB
128	Spectrogram 1	1	1060.885204986	1060.885204986	8984.416	8984.416	9000.000	9000.000	-80.43	0.0000	0.000	9000.000	1060.8853	FI				
129	Spectrogram 1	1	1061.144983482	1061.144983482	13521.999	13521.999	13500.000	13500.000	-77.30	0.0000	0.000	13500.000	1061.1467	FF				
130	Spectrogram 1	1	1061.940646456	1062.168615340	8530.657	14338.764	11718.750	11156.250	-78.80	0.2280	5808.107	11718.750	1062.1120		SA	A	0	SB
131	Spectrogram 1	1	1061.953900461	1061.953900461	8893.664	8893.664	8906.250	8906.250	-81.43	0.0000	0.000	8906.250	1061.9520	FI				
132	Spectrogram 1	1	1062.160662937	1062.160662937	13975.758	13975.758	13968.750	13968.750	-75.08	0.0000	0.000	13968.750	1062.1600	FF				
133	Spectrogram 1	1	1108.233437054	1108.567437977	9075.167	14066.509	13500.000	11531.250	-79.35	0.3340	4991.342	13500.000	1108.5440		SA	A	0	SB
134	Spectrogram 1	1	1108.244040258	1108.244040258	9347.422	9347.422	9375.000	9375.000	-77.51	0.0000	0.000	9375.000	1108.2453	FI				
135	Spectrogram 1	1	1108.556834773	1108.556834773	13703.503	13703.503	13687.500	13687.500	-65.06	0.0000	0.000	13687.500	1108.5547	FF				
136	Spectrogram 1	1	1122.716788665	1123.087900801	8621.409	17605.824	15562.500	11625.000	-80.41	0.3711	8984.416	15562.500	1122.9867		NA	A	0	SB
137	Spectrogram 1	1	1122.724741067	1122.724741067	10164.187	10164.187	10125.000	10125.000	-83.44	0.0000	0.000	10125.000	1122.7253	FI				
138	Spectrogram 1	1	1123.071995996	1123.071995996	16970.563	16970.563	16968.750	16968.750	-84.88	0.0000	0.000	16968.750	1123.0720	FF				
140	Spectrogram 1	1	1187.655151662	1187.942014173	20732.451	26570.721	24093.750	23906.250	-83.50	0.2869	5838.269	24093.750	1187.8933		SA	A	0	SB
141	Spectrogram 1	1	1187.663882260	1187.663882260	21128.266	21128.266	21093.750	21093.750	-87.31	0.0000	0.000	21093.750	1187.6640	FI				
142	Spectrogram 1	1	1187.937025260	1187.937025260	26224.383	26224.383	26250.000	26250.000	-77.72	0.0000	0.000	26250.000	1187.9360	FF				
143	Spectrogram 1	1	1262.712859155	1262.929876881	11676.539	18504.345	12375.000	15000.000	-79.89	0.2170	6827.807	12375.000	1262.7307		SA	A	0	SB
144	Spectrogram 1	1	1262.721589753	1262.721589753	12121.831	12121.831	12093.750	12093.750	-74.45	0.0000	0.000	12093.750	1262.7200	FI				
145	Spectrogram 1	1	1262.922393511	1262.922393511	18355.915	18355.915	18375.000	18375.000	-76.98	0.0000	0.000	18375.000	1262.9227	FF				
146	Spectrogram 1	1	1264.958655947	1265.280440850	8460.543	15931.549	12375.000	11718.750	-59.15	0.3218	7471.006	12375.000	1265.1947		SA	A	0	SB
147	Spectrogram 1	1	1264.966139316	1264.966139316	8658.450	8658.450	8625.000	8625.000	-49.68	0.0000	0.000	8625.000	1264.9653	FI				
148	Spectrogram 1	1	1265.274204709	1265.274204709	15832.595	15832.595	15843.750	15843.750	-64.26	0.0000	0.000	15843.750	1265.2747	FF				
149	Spectrogram 1	1	1277.961474034	1278.323170244	7322.575	13705.090	12562.500	10687.500	-78.99	0.3617	6382.515	12562.500	1278.2827		SA	A	0	SB
150	Spectrogram 1	1	1277.971451860	1277.971451860	7718.390	7718.390	7687.500	7687.500	-80.06	0.0000	0.000	7687.500	1277.9733	FI				
151	Spectrogram 1	1	1278.314439645	1278.314439645	13457.706	13457.706	13500.000	13500.000	-78.70	0.0000	0.000	13500.000	1278.3147	FF				
152	Spectrogram 1	1	1347.840529815	1348.188506513	7273.098	14546.197	13687.500	11156.250	-76.96	0.3480	7273.098	13687.500	1348.1707		SA	A	0	SB
153	Spectrogram 1	1	1347.854249326	1347.854249326	7668.913	7668.913	7687.500	7687.500	-78.82	0.0000	0.000	7687.500	1347.8560	FI				
154	Spectrogram 1	1	1348.176034230	1348.176034230	14051.428	14051.428	14062.500	14062.500	-68.32	0.0000	0.000	14062.500	1348.1760	FF				
155	Spectrogram 1	1	1348.984238175	1349.223706010	8707.927	14051.428	10500.000	10875.000	-73.02	0.2395	5343.501	10500.000	1349.0560		SA	A	0	SB
156	Spectrogram 1	1	1348.995463229	1348.995463229	8955.312	8955.312	9000.000	9000.000	-71.48	0.0000	0.000	9000.000	1348.9973	FI				
157	Spectrogram 1	1	1349.218717097	1349.218717097	13754.567	13754.567	13781.250	13781.250	-74.71	0.0000	0.000	13781.250	1349.2213	FF				
158	Spectrogram 1	1	1364.430015918	1364.760531420	7273.098	14150.382	10781.250	10781.250	-79.02	0.3305	6877.283	10781.250	1364.6080		SA	A	0	SB
159	Spectrogram 1	1	1364.437499288	1364.437499288	7767.867	7767.867	7781.250	7781.250	-81.26	0.0000	0.000	7781.250	1364.4373	FI				
160	Spectrogram 1	1	1364.751800822	1364.751800822	13705.090	13705.090	13687.500	13687.500	-67.92	0.0000	0.000	13687.500	1364.7520	FF				
161	Spectrogram 1	1	1367.108643156	1367.445394800	8559.497	14496.720	9750.000	10593.750	-77.53	0.3368	5937.223	9750.000	1367.1893		SA	A	0	SB
162	Spectrogram 1	1	1367.117373754	1367.117373754	8707.927	8707.927	8718.750	8718.750	-67.59	0.0000	0.000	8718.750	1367.1200	FI				
163	Spectrogram 1	1	1367.441653115	1367.441653115	14150.382	14150.382	14156.250	14156.250	-83.86	0.0000	0.000	14156.250	1367.4400	FF				
164	Spectrogram 1	1	1479.047516262	1479.338120458	9103.742	13804.044	12843.750	12187.500	-79.01	0.2906	4700.302	12843.750	1479.2213		NA	A	0	SB
165	Spectrogram 1	1	1479.056246860	1479.056246860	9202.696	9202.696	9187.500	9187.500	-82.12	0.0000	0.000	9187.500	1479.0560	FI				
166	Spectrogram 1	1	1479.333131544	1479.333131544	13556.659	13556.659	13593.750	13593.750	-66.50	0.0000	0.000	13593.750	1479.3333	FF				
167	Spectrogram 1	1	1576.283758113	1576.687860085	5392.978	22709.878	14906.250	15937.500	-78.95	0.4041	17316.901	14906.250	1576.4373		SA	A	0	SB
168	Spectrogram 1	1	1576.291241483	1576.291241483	5689.839	5689.839	5718.750	5718.750	-73.59	0.0000	0.000	5718.750	1576.2933	FI				
169	Spectrogram 1	1	1576.681623944	1576.681623944	22413.017	22413.017	22406.250	22406.250	-68.23	0.0000	0.000	22406.250	1576.6827	FF				
170	Spectrogram 1	1	1578.735458923	1579.143302580	6085.654	21769.818	15656.250	13968.750	-77.62	0.4078	15684.164	15656.250	1578.9653		SA	A	0	SB
171	Spectrogram 1	1	1578.742942293	1578.742942293	6679.376	6679.376	6656.250	6656.250	-76.79	0.0000	0.000	6656.250	1578.7413	FI				
172	Spectrogram 1	1	1579.140808123	1579.140808123	21621.388	21621.388	21656.250	21656.250	-78.65	0.0000	0.000	21656.250	1579.1413	FF				
173	Spectrogram 1	1	1623.325806664	1623.552802217	8856.358	16822.132	11906.250	13125.000	-74.49	0.2270	7965.774	11906.250	1623.4453		SA	A	0	SB
174	Spectrogram 1	1	1623.334537263	1623.334537263	9103.742	9103.742	9093.750	9093.750	-64.37	0.0000	0.000	9093.750	1623.3333	FI				
175	Spectrogram 1	1	1623.542824390	1623.542824390	16624.225	16624.225	16593.750	16593.750	-74.15	0.0000	0.000	16593.750	1623.5413	FF				
176	Spectrogram 1	1	1628.880166118	1629.200703794	7866.821	19493.883	11531.250	11718.750	-82.64	0.3205	11627.062	11531.250	1629.0187		NA	A	0	SB
177	Spectrogram 1	1	1628.885155032	1628.885155032	8262.636	8262.636	8250.000	8250.000	-76.09	0.0000	0.000	8250.000	1628.8853	FI				
178	Spectrogram 1	1	1629.195714881	1629.195714881	19197.021	19197.021	19218.750	19218.750	-81.13	0.0000	0.000	19218.750	1629.1947	FF				
179	Spectrogram 1	1	1680.371492726	1680.683299803	8559.497	14546.197	11437.500	11250.000	-77.34	0.3118	5986.700	11437.500	1680.5653		SA	A	0	SB
180	Spectrogram 1	1	1680.377728867	1680.377728867	8757.404	8757.404	8718.750	8718.750	-69.87	0.0000	0.000	8718.750	1680.3787	FI				
